Donald Crisp
Franco Cristaldi
Michael Cristofer
John Cromwell
Alan Crosland
Beverley Cross
David Cross
Joseph Cross
Christopher Crowe
Patrick Crowley
John Crowther
Marie-Josée Croze
Charles Crumb
Maxon Crumb
Robert Crumb
Marton Csokas
Alfonso Cuarón
Carol Cuddy
José Luis Cuerda
Rory Culkin
Mark Cullen
Robb Cullen
Johnston McCulley
John K. Culley
Irving Cummings Jr.
Irving Cummings
Jack Cummings
Robert Cummings
Rusty Cundieff
Richard E. Cunha
John W. Cunningham
Liam Cunningham
Lowell Cunningham
Sean S. Cunningham
Barbara Cupisti
John Curran
Tony Curran
Cherie Currie
Lauren Currier
Bonnie Curtis
Cliff Curtis
Donald Curtis
Jamie Curtis
Joey Curtis
Ken Curtis
Liane Curtis
Sarah Curtis
Simon Curtis
Edward Curtiss
Ray Curtiss
Elisha Cuthbert
Patricia Cutts
Stefan Czapsky
Peter Czernin
Javier Cámara
Masolino D'Amico
John D'Andrea
Mirella D'Angelo
Giovanni d'Eramo
Arnaud d'Usseau
Howard Da Silva
Stephen Dade
Lil Dagover
Julia Dahl
Eva Dahlbeck
Blair Daily
James Badge Dale
Virginia Dale
John Francis Daley
Fabienne Dali
John Dall
Joe Dallesandro
Maurice Dallimore
Audrey Dalton
Candice Daly
Peter-Hugo Daly
Salvador Dalí
Damiano Damiani
Nick Damici
Hugh Dancy
Eric Dane
Lawrence Dane
Emma Danieli
Jessica Daniel
Lee Daniel
Sean Daniel
Isa Danieli
Henry Daniell
Lee Daniels
William H. Daniels
Ignat Daniltsev
Monja Danischewsky
Paul Dano
Cesare Danova
Henrik Danstrup
Kim Darby
Severn Darden
Daniel Dare
Jenny Dark
Barbara Darrow
Ricardo Darín
Jules Dassin
Ken Daurio
Dorothy Davenport
Jack Davenport
Delmer Daves
Annette Davey
Bruce Davey
Keith David
Lisa Davidowitz
Boaz Davidson
Lewis Davidson
Tommy Davidson
Andrew Davies
Freeman A. Davies
William Davies
Benjamin Davis
Carlos Davis
Don Davis
Elliot Davis
Frank Davis
Hope Davis
Jack Davis
Jim Davis
John Davis
Kira Davis
Lucy Davis
Madelyn Davis
Matthew Davis
Peter S. Davis
Tammy Davis
Viola Davis
Wade Davis
Doug Davison
Jon Davison
Anatoli Davydov
Marpessa Dawn
Gordon T. Dawson
Ralph Dawson
Rosario Dawson
Vicky Dawson
Laraine Day
Jonathan Dayton
Isaach De Bankolé
John De Bello
Piero De Bernardi
Ennio De Concini
Ted de Corsia
Frank De Felitta
Barbara De Fina
Cécile de France
Leonardo De La Fuente
Paz de la Huerta
Rodrigo De la Serna
Aurelio De Laurentiis
Dino De Laurentiis
Luigi De Laurentiis
Roberto De Leonardis
Donald De Line
Rudy De Luca
Derrick De Marney
Maria de Medeiros
Carlo De Mejo
Kirk DeMicco
Vinicius de Moraes
Lourdes de Oliveira
Emilie de Ravin
Louis De Rochemont
Nick De Ruiz
Lorraine De Selle
David De Silva
Steven E. de Souza
André De Toth
Laura Dean
Lydia Dean Pilcher
Hamilton Deane
James Dearden
Jeffery Deaver
Michel Debats
Burr DeBenning
Benoît Debie
Dean DeBlois
Marcia DeBonis
Guy Decomble
Ed Decter
Christopher Dedrick
Frances Dee
Michael Deeley
Jack Deerson
Don DeFore
Bob Degus
Paul Dehn
Albert Dekker
Remigio Del Grosso
Deborah Del Prete
Bruno Delbonnel
Olivier Delbosc
Walter DeLeon
Joe Delia
Debra De Liso
Alexandra Delli Colli
Richard DeManincor
Joseph Delteil
Milton Delugg
Michael DeLuise
Jacques Demarecaux
William Demarest
John DeMita
Albert DeMond
Austin Dempster
Jeffrey DeMunn
Edward O. Denault
Henry Denker
Barbara Dennek
Richard Denning
Gill Dennis
Dennis Edwards
Reginald Denny
Pen Densham
Christa Denton
Ruggero Deodato
Elisabeth Depardieu
Greg DePaul
Thérèse DePrez
Delia Derbyshire
Alan DerMarderosian
Maeve Dermody
Scott Derrickson
Caleb Deschanel
Emily Deschanel
Zooey Deschanel
Mike de Seve
Tom DeSimone
Jay Deuby
Howard Deutch
Helen Deutsch
Peter Devaney Flanagan
Loretta Devine
Emmanuelle Devos
Peter Dexter
Von Dexter
Tom Dey
Bobby Di Cicco
Dalila Di Lazzaro
Richard Di Lello
Vince Di Meglio
Denise Di Novi
Franco Di Nunzio
Gerald Di Pego
Moshe Diamant
Chris Diamantopoulos
I.A.L. Diamond
Lorenzo di Bonaventura
R.A. Dick
Chris Dickens
George Dickerson
Paul Dickey
Desmond Dickinson
Andrew Dickson
Dawn Didawick
Tony DiDio
Joan Didion
William Dieterle
Jack Dietz
John Dighton
Stephen Dillane
Phyllis Diller
Robert Dillon
Leslie Dilley
Bradford Dillman
Costa Dillon
Laurie Dillon
Howard Dimsdale
Karen Blixen
Ernie Dingo
Paul Dini
Stefano Dionisi
Mark A.Z. Dippé
Mark DiSalle
George E. Diskant
Mike Ditka
Steve Ditko
Andrew Divoff
A.J. Dix
Richard Dix
Jean Dixon
Leslie Dixon
Maria Djurkovic
Lem Dobbs
David Dobkin
Fyodor Dobronravov
Vernon Dobtcheff
Anthony Dod Mantle
Neal Dodson
Patrick Dollard
Adolph Hallis
Connie Dolphin
John Doman
Faith Domergue
Dagmara Dominczyk
Heather Donahue
Andrew Donally
Roberto Donati
Jean-Claude Donda
Joshua Donen
Walter Doniger
Diane Doniol-Valcroze
John C. Donkin
Dennis Donnelly
Clive Donner
Mary Agnes Donoghue
Daisy Donovan
Martin Donovan
Alison Doody
Paul Dooley
Cliff Dorfman
David Dorfman
Enzo Doria
Bob Dorian
Adolfo Doring
Alain Dostie
Portia Doubleday
Gordon Douglas
Peter Douglas
Douglas Santiago
Sarah Douglas
Jean Doumanian
Nancy Dowd
Doris Dowling
Allison Louise Downe
Rupert Downing
Nicholas Downs
Arthur Conan Doyle
Christopher Doyle
Larry Doyle
Shawn Doyle
Jim Drake
Joseph Drake
Larry Drake
T.Y. Drake
Rachel Dratch
Jay Dratler
Michael Dress
Oliver Driver
Kevin Droney
Joanne Dru
Rossella Drudi
Randy Drummond
Allen Drury
Stuart Dryburgh
Robert Dryer
Don Mancini
Du Lu Wang
Daphne Du Maurier
Daniel Dubiecki
Marie Dubois
David DuBos
Warren Duff
Peter Duffell
Dennis Dugan
Josh Duhamel
Jean Dujardin
Alexandre Dumas
Dun Tan
Don Carlos Dunaway
David Duncan
Lois Duncan
Patrick Sheane Duncan
Robert Duncan
David Dundas
Jim Dunk
David M. Dunlap
Paul Dunlap
Andrew Dunn
Robert Dunn
Dominick Dunne
John Gregory Dunne
Philip Dunne
Decla Dunning
John Dunning
Jay Duplass
Mark Duplass
Carl V. Dupré
John Durbin
Marc Duret
Romain Duris
Julie Durk
David E. Durston
André Dussollier
Albert Duverger
Ann Dvorak
Vladislav Dvorzhetskiy
Allan Dwan
Finola Dwyer
Roger Dwyre
Jesse Dylan
Joseph H. Earle
Guy East
Jeff East
Robert Easter
Andrew Eaton
Fred Ebb
Eriq Ebouaney
Pawel Edelman
Neal Edelstein
Mark Edward Edens
Michael Edens
Arthur Edeson
Joel Edgerton
Tracey E. Edmonds
Hugh Edwards
Ted Edwards
Richard Egan
Julie Ege
David Eggby
Bo Ehrhardt
Kerry Ehrin
Bernd Eichinger
David Eigenberg
Ludovico Einaudi
Richard Einhorn
Robert Eisele
Jesse Eisenberg
Jo Eisinger
Philip Eisner
Chiwetel Ejiofor
Allan Ekelund
Idris Elba
Ed Elbert
Ron Eldard
Tara Elders
Martin Elfand
Harry Elfont
Mircea Eliade
Christine Elise
Kimberly Elise
Ronit Elkabetz
Tom Elkins
E.A. Ellington
Mike Elliott
Ross Elliott
Ted Elliott
William A. Elliott
Aunjanue Ellis
Chase Ellison
Joseph Ellison
James Ellroy
Carl Ellsworth
Gad Elmaleh
Jonas Elmer
Cassian Elwes
Roger Elwin
Ethan Embry
Hope Emerson
Keith Emerson
Ross Emery
Daniel Emilfork
Toby Emmerich
Ute Emmerich
Randall Emmett
Cy Endfield
Kôji Endô
Lena Endre
David Engelbach
Jack Engelhard
Tom Engelman
Trevor Engelson
Judy Engles
Corri English
Jonathan English
Mireille Enos
Richard Epcar
Delia Ephron
Jack Epps Jr.
Allen S. Epstein
Brad Epstein
Julius J. Epstein
Philip G. Epstein
Leo Erdody
Martin Erlichman
Jean-Yves Escoffier
Carl Esmond
Dwain Esper
John Esposito
Harry Essex
Gabe Essoe
Dan Etheridge
Alphonse Ethier
Jeffrey Eugenides
Wesley Eure
Bruce A. Evans
Charles Evans
Chris Evans
Gene Evans
Marc Evans
Nick Evans
Robert Evans
Judith Evelyn
Gimel Everett
Steve Evets
Tom Ewell
Clive Exton
Richard Eyer
Richard Eyre
William Eythe
Steve Faber
Patrick Fabian
Nanette Fabray
Craig Fairbrass
Maria Falconetti
Pamela Falk
Jimmy Fallon
Siobhan Fallon Hogan
Harold Faltermeyer
Dakota Fanning
Francis Edward Faragoh
Anna Faris
Sean Faris
Valerie Faris
William Faris
Linda Faye Farkas
Jim Farley
Todd Farmer
Vera Farmiga
Joseph Farnham
Daniel Farrands
Colin Farrell
Glenda Farrell
Mike Farrell
Bobby Farrelly
Peter Farrelly
Dal McKennon
John Farris
John Farrow
Tisa Farrow
Dan Fauci
Jon Favreau
John Fawcett
Adrienne Fazan
Kenneth Fearing
Luciano Federico
Friedrich Feher
Jules Feiffer
Erik Feig
Kevin Feige
Gerald Feil
JJ Feild
Fred R. Feitshans Jr.
Buzz Feitshans
Lyudmila Feyginova
Steve Feke
Charles K. Feldman
Dennis Feldman
Edward S. Feldman
Randy Feldman
Tovah Feldshuh
Al Feldstein
Sam Fell
Eric Fellner
Julian Fellowes
Paul Felopulos
Tom Felton
Verna Felton
Carol Fenelon
Albert Fennell
Frank Fenton
Colm Feore
Pamelyn Ferdin
Spike Feresten
Craig Ferguson
Larry Ferguson
Norman Ferguson
Sarah Ferguson
Jodelle Ferland
Julio Fernández
Juan Fernández
Dante Ferretti
Franco Ferrini
Michael Ferris
Pete Ferry
Gabriele Ferzetti
Larry Fessenden
Al Festa
Debra Feuer
Tina Fey
Lewis Fiander
Glenn Ficarra
Niv Fichman
Andy Fickman
Nico Fidenco
John Fiedler
Betty Field
Patrick Field
Shirley Anne Field
Pat Fielder
Tom Holland
Adam Fields
Freddie Fields
Greg Fields
Karen Fields
Shane Meadows
Simon Fields
Verna Fields
Christopher Figg
Vilko Filac
Peter Filardi
Nathan Fillion
Michael Fimognari
Scot Finch
Joseph Finder
Wendy Finerman
Bill Finger
Anthony Fingleton
Harry Julian Fink
Rita M. Fink
Penney Finkelman Cox
Ken Finkleman
Frank Finlay
James Finlayson
Brian Finn
Jonathan Finn
Jack Finney
Peter Firth
Irwin Fisch
Antwone Fisher
Gerry Fisher
Isla Fisher
Steve Fisher
Terence Fisher
Benjamin Fisz
F. Scott Fitzgerald
Geraldine Fitzgerald
Jennifer Flackett
Fannie Flagg
James Flamberg
Fred Fleck
Ona Fletcher
Richard Fleischer
Walter Reisch
Joseph Fleisler
Andrew Fleming
Fiamma Maglione
Rhonda Fleming
Tim Fleming
Victor Fleming
Robert Flemyng
Anne Fletcher
Suzanne Flon
Rosario Flores
Robert Florey
Vernon L. Fluharty
Barbara Flynn
David Flynn
John Flynn
Thomas T. Flynn
Dan Fogler
Claude Foisy
Meta Louise Foldager Sørensen
Jeremy Foley
George Folsey Jr.
Marcello Fondato
Julie Fong
Jean-François Fonlupt
Stéphane Fontaine
Mark Fontana
Patrick Fontana
John Taintor Foote
Bryan Forbes
Maya Forbes
Murray Forbes
Anitra Ford
Barbara Ford
Josephine Ford
Patrick Ford
Wallace Ford
Carl Foreman
John Foreman
Christine Forrest
Mark Forstater
E.M. Forster
Marc Forster
Bill Forsyth
Frederick Forsyth
Garrett Fort
Kate Forte
David Foster
Gary Foster
Lucas Foster
Michael Fottrell
Gene Fowler
John Fowles
Charles Fox
David Fox
Emilia Fox
George Fox
James Fox
Jennifer Fox
Matthew Fox
Robert Fox
Sidney Fox
Tom Fox
Robert Foxworth
Bryan Foy
Arnoldo Foà
Claudio Fragasso
Michael France
Basilio Franchina
Anthony Franciosa
Michael Terr
James Franco
Larry Franco
Fredric M. Frank
Melvin Frank
Peter C. Frank
Scott Frank
David Frankel
Howard Franklin
Pamela Franklin
Paul Franklin
Eduard Franz
Daniel Franzese
Anne François
Franco Fraticelli
Robert Frazen
Charles Frazier
Neal Fredericks
Mark S. Freeborn
Bert Freed
David F. Friedman
Douglas Freeman
J.E. Freeman
Jeff Freeman
Joel Freeman
Jonathan Freeman
Kathleen Freeman
Martin Freeman
Matt Freeman
Paul Freeman
Valerie French
Robert M. Fresco
Bernard Fresson
Henry Freulich
Darcy Frey
Ron Fricke
Gavin Friday
Jason Friedberg
Neva Friedenn
Josh Friedman
Mel Friedman
Stephen J. Friedman
Colin Friels
David T. Friendly
Charles W. Fries
Francesco Frigeri
Robert Fritch
George Froeschel
Lee Frost
Nick Frost
Uri Fruchtmann
Marc Frydman
Dwight Frye
Jonas Frykberg
Gustav Fröhlich
Ewa Fröling
Daniel Fuchs
Jason Fuchs
Miguel Ángel Fuentes
Robert Fuest
Patrick Fugit
Sanezumi Fujimoto
Kamatari Fujiwara
Tatsuya Fujiwara
Kenta Fukasaku
Kinji Fukasaku
Kim Fuller
Kurt Fuller
Lance Fuller
Rhonda Fultz
Hans Funck
Min Hun Fung
Antoine Fuqua
Sean Furst
Jules Furthman
John Fusco
Sasson Gabai
Martin Gabel
Sarah Gadon
Patricia Gage
Jim Gaines
William M. Gaines
Herb Gains
Bob Gale
Ed Gale
George Gale
Craig Stevens
Zach Galifianakis
Donald Gallaher
Daniel F. Galouye
Robin Gammell
Valentin Ganev
Sidney Ganis
Ernest K. Gann
Lowell Ganz
Romola Garai
Robert Ben Garant
Al Ernest Garcia
Léa Garcia
Gael García Bernal
Gabriel García Márquez
Jorge Garcia
Vincent Gardenia
Arthur Gardner
Dede Gardner
Pierce Gardner
Brian Garfield
David Garfield
Louis Garfinkle
William Gargan
Jack Gariss
Alex Garland
Jeff Garlin
Robert Garland
Todd Garner
Tay Garnett
Stephen Garrett
Cynthia Garris
Mick Garris
Arline Garson
Alex Gartner
Louis J. Gasnier
Dennis Gassner
Johanna Gastdorf
Frederick Gately
John Gatins
Soledad Gatti-Pascual
Franco Gaudenzi
Tony Gaudio
Susan Gauthier
David Gautreaux
Janet Gaynor
Mitzi Gaynor
Joe Gayton
Tony Gayton
David Geffen
Marina Gefter
Robert Michael Geisler
Samuel W. Gelfman
Woody Gelman
Giuliano Gemma
Pierre Gendron
Lina Gennari
Jeff Geoffray
Christopher George
Gladys George
Peter George
Tom Georgeson
Bill Gerber
Steve Gerber
Lauren German
Chris Gerolmo
Clyde Geronimi
Lisa Gerrard
Kurt Gerron
Vance Gerry
Betty Lou Gerson
Harry Gerstad
Frank Gerstle
Maury Gertsman
Ricky Gervais
Sacha Gervasi
Robert Getchell
John Getz
Stephen Gevedon
Fernando Ghia
Michael Giacchino
Mickey Giacomazzi
Paul Giamatti
Roberto Gianviti
Jack Giarraputo
Donald Gibb
Maurice Gibb
Antony Gibbs
Gerald Gibbs
Jennifer Gibgot
William Gibson
Raynold Gideon
Therese Giehse
Dr. Seuss
Barry Gifford
Donna Gigliotti
Ariadna Gil
Mateo Gil
Marcus Gilbert
Bruce Gilbert
David Giler
Charles Gillibert
Chris Gill
Glover Gill
Thea Gill
Aidan Gillen
Jeff Gillen
Craig Gillespie
Jim Gillespie
Pierre Gillette
Jean Gillie
John Gilling
Stuart Gilmore
Frank D. Gilroy
Grace Gilroy
Xavi Giménez
Hermione Gingold
Sylvain Gingras
George Gipe
Danièle Girard
François Girard
Marino Girolami
Harry Gittes
Richard N. Gladstein
Ellen Glasgow
Kubec Glasmon
Ron Glass
Sidney Glazier
James Gleason
Brendan Gleeson
Iain Glen
John Glen
Diana Glenn
Nick Glennie-Smith
Bert Glennon
James Glennon
Michael S. Glick
Jonathan Glickman
Paul Glickman
Greg Glienna
Yoram Globus
Liz Glotzer
Ernest D. Glucksman
Alain Godard
Charles W. Goddard
Ezra Godden
John Godey
Wyck Godfrey
Alexander Godunov
Augustus Goetz
Carl Goetz
Ruth Goetz
William Goetz
Gary Goetzman
Ivan Goff
Theo van Gogh
Menahem Golan
Gary Gold
Zachary Gold
Willis Goldbeck
Barry Goldberg
Brent Goldberg
Daniel Goldberg
Kit Golden
Michael Goldenberg
William Goldenberg
Daniel Goldin
Joshua Goldin
William Golding
Gary Goldman
Bernie Goldmann
Akiva Goldsman
Elaine Goldsmith-Thomas
Gary W. Goldstein
John Goldwyn
Samuel Goldwyn
Osvaldo Golijov
Steve Golin
Andrew Golov
Thomas Gomez
Jess Gonchor
Michel Gondry
Rick Gonzalez
Timothy A. Good
Caroline Goodall
Matthew Goode
David Goodis
Saul A. Goodkind
David Zelag Goodman
Gregory Goodman
Frances Goodrich
Gordon Goodwin
Richard B. Goodwin
Tom Gorai
Sacha Gordine
Bernard Gordon
Robert Gordon
Carolyn Purdy-Gordon
Charles Gordon
Dennie Gordon
Don Gordon
Fritz Gordon
Gavin Gordon
Josh Gordon
Keith Gordon
Lawrence Gordon
Mark Gordon
Michael Gordon
Steve Gordon
Joseph Gordon-Levitt
Christopher Gore
Michael Gore
Fridrikh Gorenshteyn
Arianna Gorini
Cliff Gorman
James Gorman
Karen Lynn Gorney
Michael Gornick
Arthur Gorson
Valentin Goshev
Paula Gosling
Ryan Gosling
Raja Gosnell
Morton Gottlieb
Alex Gottlieb
Carl Gottlieb
Linda Gottlieb
Michael Gottlieb
Ellie Cornell
Ingrid Goude
Alfred Gough
Andy Gould
Chester Gould
Harold Gould
Heywood Gould
Dardano Sacchetti
Edmund Goulding
Olivier Gourmet
Christopher Goutman
David S. Goyer
David Graf
Wilton Graff
Benoît Graffin
Bruce Graham
Gerrit Graham
Lauren Graham
Stephen Graham
Winston Graham
Darío Grandinetti
Farley Granger
Arthur Grant
James Edward Grant
Kathryn Grant
Lee Grant
Moray Grant
Susannah Grant
Charley Grapewin
Peter Graves
Allan Gray
Charles Gray
F. Gary Gray
Gordon Gray
Hunter Gray
Mamie Gummer
John Gray
Marianne Gray
Diane Grayson
Kathryn Grayson
Wilfred Greatorex
Richard Greatrex
Michael Greer
Adolph Green
Alfred E. Green
Bruce Green
David Gordon Green
Guy Green
Hilton A. Green
Sarah Green
Gerald B. Greenberg
Harold Greenberg
Matt Greenberg
Rob Greenberg
Clarence Greene
Ellen Greene
Peter Greene
Richard Greene
Luke Greenfield
Paul Greengrass
Robert Greenhut
Brad Greenquist
Alan Greenspan
Paul Greenstein
Stephen R. Greenwald
Bruce Greenwood
Edwin Greenwood
Jane Greer
Jon Gregory
Paul Gregory
Philippa Gregory
Alan Greisman
Frédéric Grendel
Kevin Grevioux
Brad Grey
Harry Grey
Zena Grey
Eddie Griffin
Josephine Griffin
Martha Griffin
Charles B. Griffith
Tracy Griffith
David Griffiths
Leon Griffiths
Peter Griffiths
Rachel Griffiths
Richard Griffiths
Dan Grimaldi
Scott Grimes
Jacob Grimm
Wilhelm Grimm
Nikolay Grinko
Rupert Grint
Daniel Grodnik
David Gropman
Jerry Gross
Larry Gross
Michael C. Gross
Michael Grossi
Jacob Groth
Jeff Groth
Larry Groupé
Jean Gruault
Davis Grubb
Robert Grubb
Frank Gruber
J. Mackye Gruber
Louis Gruenberg
Ioan Gruffudd
Gabriel Grunfeld
Anatole de Grunwald
Peter Grunwald
Rainer Grupe
Michael Gruskoff
Alexander Gruszynski
Martin Gschlacht
Joseph Koo
Charles Guard
Thomas Guard
Paul Guay
Richard Guay
Peter Guber
Christian Gudegast
Lars Gudmestad
Tonino Guerra
Judith Guest
Lance Guest
Ernesto 'Che' Guevara
Burnett Guffey
Gib Guilbeau
Robert Guillaume
Sienna Guillory
David A. Stewart
David Gulpilil
Devon Gummersall
Andrew Gunn
James Gunn
Moses Gunn
Bob Gunton
Steve Gurevitch
Andrew Gurland
Sharon Gurney
Robin Gutch
John D. Guthridge
Carl E. Guthrie
Jim Guttridge
Luis Guzmán
Edmund Gwenn
Jake Gyllenhaal
Jérôme Géronimi
Antxón Gómez
Trent Haaga
Derek Haas
Hugo Haas
Kathleen Haase
Heather Hach
Albert Hackett
Pat Hackett
Dennis Hackin
Bill Hader
Samuel Hadida
David Hadjadj
Lucile Hadzihalilovic
Veronika Jenet
Oswald Hafenrichter
Marianne Hagan
Jean Hagen
Julie Hagerty
H. Rider Haggard
Tobie Haggerty
Paul Haggis
Stephen Hague
Jess Hahn
Rob Hahn
Sid Haig
Arthur Hailey
Randa Haines
William Wister Haines
Jacques Haitkin
tomandandy
André Hakim
Raymond Hakim
Robert Hakim
Gregg Hale
John Hale
Tony Hale
Jonathan Hales
Jackie Earle Haley
Michael Haley
Lianne Halfon
Angus Hall
James Norman Hall
Jess Hall
Michael C. Hall
Rebecca Hall
Regina Hall
Brett Halliday
Lori Hallier
Lyman Hallowell
Richard Halsey
Dan Halsted
Brad Halvorson
Yoshiyasu Hamamura
John Hamburg
Pete Hamill
Anna Hamilton Phelan
David Hamilton
Guy Hamilton
Josh Hamilton
Patrick Hamilton
Suzanna Hamilton
Sam Hamm
Gustaf Hammarsten
Oscar Hammerstein II
Jane-Howard Hammerstein
Dashiell Hammett
Ellen Hammill
Emily Hampshire
Christopher Hampton
Janice Hampton
Jane Hamsher
Herbie Hancock
John D. Hancock
David Hand
Marc Handler
Mark Handley
Michael Haneke
Richard Hankin
Brent Hanley
Chris Hanley
Daniel P. Hanley
Jenny Hanley
Mark Hanlon
Denis Hann
William Hanna
Peter Hannan
Brian Hannant
Glen Hansard
Lisa M. Hansen
Setsuko Hara
Haya Harareet
Aaron Harberts
Anthony Hardwick
Catherine Hardwicke
Cedric Hardwicke
Hagood Hardy
John Hardy
Tom Hardy
Gadi Harel
Thomas Hargrove
Leigh Harline
Robert Harling
Robert Harmon
Elisabeth Harnois
Jessica Harper
Sam Harper
Amy Harris
Danielle Harris
Elmer Harris
Jack Harris
Jack H. Harris
James B. Harris
Jared Harris
Joanne Harris
Julie Harris
Naomie Harris
Phil Harris
Richard A. Harris
Timothy Harris
Vernon Harris
Doane Harrison
George Harrison
Jim Harrison
Joan Harrison
Mary Harron
Lisa Harrow
Michael Harrpster
Lee Harry
Ray Harryhausen
James V. Hart
John Davis Hart
John Hart
Josephine Hart
Moss Hart
Jo Hartley
Richard Hartley
Elizabeth Hartman
William Hartnell
Jane Hartwell
Anthony Harvey
Don Harvey
Rupert Harvey
Johanna Harwood
Ronald Harwood
Richard Hashimoto
Shinobu Hashimoto
Paul Haslinger
Danny Hassel
Bob Hastings
Matthew Hastings
Eric Hatch
Jeffrey Hatcher
Richard Hatem
Henry Hathaway
Lindsey Haun
Andrew Hauptman
Cole Hauser
Wings Hauser
Michael Hausman
Anthony Havelock-Allan
Nigel Havers
Jean C. Havez
Jack Hawkins
John Hawkins
Ward Hawkins
Cameron Hawley
Sessue Hayakawa
Fumio Hayasaka
Alfred Hayes
Carey W. Hayes
Chad Hayes
John Michael Hayes
Terry Hayes
David Hayman
Linda Haynes
Stanley Haynes
Dennis Haysbert
David Hayter
Michel Hazanavicius
Saifei He
Lena Headey
Myron Healey
María Victoria Hebrero
Ben Hecht
Duffy Hecht
Gina Hecht
Harold Hecht
Andy Hedden
Rob Hedden
Peter Hedges
Kevin Heffernan
Alex Heffes
Kyle T. Heffner
Veit Heiduschka
Reinhold Heil
Alan Heim
Robert A. Heinlein
Stuart Heisler
Alexander Held
Wolfgang Held
Paul M. Heller
Zoë Heller
Mark Hellinger
Jerome Hellman
Lillian Hellman
Monte Hellman
Brigitte Helm
Tom Helmore
Duncan Henderson
Stephen Hendrickson
Hilary Henkin
Dale Hennesy
André Hennicke
Aksel Hennie
Paul Henning
David Hennings
Buck Henry
R. Lance Hill
Gilles Henry
Joe Henry
Justin Henry
William Henry
Anabel Shaw
Jonathan Hensleigh
John Hensley
Nicky Henson
Taraji P. Henson
Mark Herbert
Stephen Herek
Mark Herman
Norman T. Herman
Charles Herman-Wurmfeld
Jay Hernandez
Juan Carlos Hernández
Mark Herrier
Pembroke J. Herring
Rowdy Herrington
W. Blake Herron
Patricia Herskovic
Marshall Herskovitz
Joel R. Herson
Louis Herthum
Paul Hertzog
Adam Herz
Jim Herzfeld
John Herzfeld
Jamie Hewlett
Barton Heyman
David Heyman
Norma Heyman
Kerry Heysen
Andy Heyward
Pat Heywood
Winston Hibler
Homer H. Hickam Jr.
George Hickenlooper
Michael Hickey
Darryl Hickman
Gail Morgan Hickman
Anthony Hickox
Leonard Hicks
Scott Hicks
Chieko Higashiyama
Clare Higgins
Colin Higgins
David Higgins
John C. Higgins
John Michael Higgins
Michael Higgins
Freddie Highmore
Charlie Higson
Debra Hill
Gladys Hill
Grant Hill
Marianna Hill
Scott Hill
John Hillcoat
Anastasia Hille
Katherine Hilliker
Hilmar Örn Hilmarsson
David Hilton
James Hilton
Stephen Hilton
Robert Hiltzik
Kathryn Himoff
Art Hindle
Anthony Hinds
Anthony Hines
Cheryl Hines
Leonard Hines
Pat Hingle
Skip Hinnant
Akihiko Hirata
George A. Hirliman
Emile Hirsch
Paul Hirsch
Gerald Hirschfeld
Joe Hisaishi
Dolores Hitchens
Carl K. Hittleman
David Hoberman
Gregory Hoblit
Laura Z. Hobson
Kane Hodder
Adrian Hodges
Mike Hodges
David Hodgin
Eric Hodgins
Brian Hodgson
Erich Hoeber
Jon Hoeber
Tyler Hoechlin
Vegar Hoel
Arthur Hoerl
Dennis Hoey
Monckton Hoffe
Alice Hoffman
Charles Hoffman
Brandon K. Hogan
Brett Hogan
Dick Hogan
Michael Hogan
P.J. Hogan
Stephen Hogan
Joachim Holbek
Laurie Holden
Roy Holder
Adam Holender
Keith Holland
Andrew Hollander
Leslie Holleran
Judy Holliday
Josh Holloway
Stanley Holloway
Tom Hollyman
Adrian Holmes
Ben Holmes
John W. Holmes
Rupert Holmes
William Holmes
Jack Holt
Seth Holt
Tim Holt
Mark Holton
Nigel Holton
Lou Holtz Jr.
Robert Holtzman
Hans Holzer
William Douglas-Home
Homer
Ishirô Honda
Brendan Hood
Sean Hood
Lance Hool
Nellee Hooper
Nicholas Hooper
Tom Hooper
Anthony Hope
Ted Hope
Karen Leigh Hopkins
Miriam Hopkins
Stephen Hopkins
Gerald Hopman
William Hopper
Avery Hopwood
William Horberg
Patrick Horgan
Scott Hornbacher
Arthur Hornblow Jr.
Nick Hornby
James W. Horne
Wil Horneff
Silvio Horta
David Hoselton
Donald Hotton
Byron Houck
John Hough
Arnold Houghland
Don Houghton
Katharine Houghton
Nicholas Hoult
Lynda House
Danny Huston
Robert Houston
Alan Howard
Andrew Howard
Bryce Dallas Howard
John Howard
John C. Howard
Paul Rudnick
Alan Howarth
Brian Howe
Sally Ann Howes
Peter Howitt
William Hoy
Li-Kong Hsu
L. Ron Hubbard
Lucien Hubbard
Clair Huffaker
Steven Hufsteter
Roy Huggins
Albert Hughes
Allen Hughes
Bronwen Hughes
Ken Hughes
Miko Hughes
Russell S. Hughes
Nancy Hult Ganis
H. Bruce Humberstone
Alan Hume
Cyril Hume
Tony Humecke
Charlie Hunnam
Arthur Hunnicutt
Gayle Hunnicutt
Bruce Hunt
David Hunt
Peter R. Hunt
Bill Hunter
Evan Hunter
Ian McLellan Hunter
Martin Hunter
Ross Hunter
T. Hayes Hunter
Sam Huntington
Gaétan Huot
Gottfried Huppertz
Shane Hurlbut
Nick Hurran
Fannie Hurst
Karim Hussain
Walter Huston
Hutch Parker
James Huth
Joe Hutshing
Willard Huyck
Leila Hyams
Catherine Ryan Hyde
Wilfrid Hyde-White
Martha Hyer
Dick Hyman
Marc Hyman
Dorothy Hyson
Nicholas Hytner
Mikael Håfström
Claude Héroux
