# id,beta
3620,1.10692
3621,2.27846
3622,2.73135
3623,1.00282
3624,1.45654
3625,2.07512
3626,5.85459
3627,1.00667
3628,1.46614
3629,1.52004
3630,1.31348
3631,1.39315
3632,1.22446
3633,1.73971
3634,4.54014
3635,1.71509
3636,1.33001
3637,2.61861
3638,3.40950
3639,1.18394
3640,2.90540
3641,1.68488
3642,3.24411
3643,1.30047
3644,1.42050
3645,3.05238
3646,4.68982
3647,3.23716
3648,2.25511
3649,2.15964
3650,3.81298
3651,2.69169
3652,1.49933
3653,1.09502
3654,2.33824
3655,1.53056
3656,1.08991
3657,2.86471
3658,13.06404
3659,2.02680
3660,1.43611
3661,1.84720
3662,2.62732
3663,1.17883
3664,1.17606
3665,1.90573
3666,1.82924
3667,1.71952
3668,1.25385
3669,1.45566
3670,2.51863
3671,1.38571
3672,1.14920
3673,1.96554
3674,4.05672
3675,1.13259
3676,1.34762
3677,1.00774
3678,1.41047
3679,4.74993
3680,1.61039
3681,3.07192
3682,3.52842
3683,1.40907
3684,1.65029
3685,2.14529
3686,3.51329
3687,1.41451
3688,1.29631
3689,2.67999
3690,6.70069
3691,1.30800
3692,0.39635
3693,1.90031
3694,3.47708
3695,1.64261
3696,1.23389
3697,1.45117
3698,2.94429
3699,1.71507
3700,1.64660
3701,2.31211
3702,5.66321
3703,1.25778
3704,1.51540
3705,2.14230
3706,1.86773
3707,1.61147
3708,1.58942
3709,3.15574
3710,3.49292
3711,1.61586
3712,1.42480
3713,1.99353
3714,1.95248
3715,2.51514
3716,1.10580
3717,2.30191
3718,3.18513
3719,1.56431
3720,1.27544
3721,1.92741
3722,3.38996
3723,1.25724
3724,1.27513
3725,2.32050
3726,3.98147
3727,2.95496
3728,1.59799
3729,5.24530
3730,1.32820
3731,2.58507
3732,1.20753
3733,3.21060
3734,1.83494
3735,3.27387
3736,1.61842
3737,2.82696
3738,3.56462
3739,1.96383
3740,1.49033
3741,1.27630
3742,2.14906
3743,1.44023
3744,1.22117
3745,2.57994
3746,1.49191
3747,2.18872
3748,1.19870
3749,1.77308
3750,1.70607
3751,2.53686
3752,1.71295
3753,4.83749
3754,3.62149
3755,2.02449
3756,1.75763
3757,2.86463
3758,3.04796
3759,1.18954
3760,1.80151
3761,5.61390
3762,2.99248
3763,2.25161
3764,2.08211
3765,1.82099
3766,2.00935
3767,1.24404
3768,1.18497
3769,10.21884
3770,16.65976
3771,8.19197
3772,2.17028
3773,5.34139
3774,2.23374
3775,1.90988
3776,1.31000
3777,2.76121
3778,2.41476
3779,1.48080
3780,1.34008
3781,1.78818
3782,3.75880
3783,1.29893
3784,1.48602
3785,1.79050
3786,4.28690
3787,7.33863
3788,3.20892
3789,1.54111
3790,2.36092
3791,1.71053
3792,1.20336
3793,2.15816
3794,2.70322
3795,1.47797
3796,1.67086
3797,2.61080
3798,3.82206
3799,1.55342
3800,1.37436
3801,1.95298
3802,2.22898
3803,1.17970
3804,1.39196
3805,1.80782
3806,1.76313
3807,0.97398
3808,1.01712
3809,1.37456
3810,2.02625
3811,1.12014
3812,1.17761
3813,2.95895
3814,11.22736
3815,4.37836
3816,2.58751
3817,1.98726
3818,1.59502
3819,1.76033
3820,1.69269
3821,1.22663
3822,1.21787
3823,1.31109
3824,1.11986
3825,2.85895
3826,5.06084
3827,3.76742
3828,3.46552
3829,2.19869
3830,3.34628
3831,1.51238
3832,1.99821
3833,5.37482
3834,2.68448
3835,1.32647
3836,1.85535
3837,2.09016
3838,1.87054
3839,1.84966
3840,1.34104
3841,4.05841
3842,3.22425
3843,1.15351
3844,1.50529
3845,1.87692
3846,2.33298
3847,1.13061
3848,1.75638
3849,1.60836
3850,2.30112
3851,2.11183
3852,1.30533
3853,2.59038
3854,1.86102
3855,2.17174
3856,1.29366
3857,2.16280
3858,4.43618
3859,1.96732
3860,1.91658
3861,1.96839
3862,2.41327
3863,1.38313
3864,1.37976
3865,3.76807
3866,22.75152
3867,4.65374
3868,1.38495
3869,1.70803
3870,2.17049
3871,1.02788
3872,1.41089
3873,1.77266
3874,2.47180
3875,3.97993
3876,1.28809
3877,1.28401
3878,1.91294
3879,7.91329
3880,1.40463
3881,1.48786
3882,3.73121
3883,1.11244
3884,1.30319
3885,2.07096
3886,1.48024
3887,1.20022
3888,1.74934
3889,1.81635
3890,1.70823
3891,1.35463
3892,1.30631
3893,1.77297
3894,1.87402
3895,1.31154
3896,1.52551
3897,3.05492
3898,3.49893
3899,1.24825
3900,2.89791
3901,2.26312
3902,3.11995
3903,1.65663
3904,1.55981
3905,2.66119
3906,2.90078
3907,2.10628
3908,1.57719
3909,1.65278
3910,2.45399
3911,3.33578
3912,1.67681
3913,1.48534
3914,2.16668
3915,1.25711
3916,1.15760
3917,1.22354
3918,1.25021
3919,1.19418
3920,1.20806
3921,1.27867
3922,2.19569
3923,1.07665
3924,1.31177
3925,2.25695
3926,1.37742
3927,1.42399
3928,1.39605
3929,1.40549
3930,1.73273
3931,1.02347
3932,1.30807
3933,2.85264
3934,5.31431
3935,1.32868
3936,1.63081
3937,1.64250
3938,1.18129
3939,7.24882
3940,1.10854
3941,1.34868
3942,2.29839
3943,1.55221
3944,1.12346
3945,1.99610
3946,3.54395
3947,1.44963
3948,1.56168
3949,1.95537
3950,2.86738
3951,2.49773
3952,1.38488
3953,3.41668
3954,3.47417
3955,1.71445
3956,1.25148
3957,1.21000
3958,2.55197
3959,1.00174
3960,1.29334
3961,1.88242
3962,1.54203
3963,1.18228
3964,1.54315
3965,1.77048
3966,2.52394
3967,1.42549
3968,1.14986
3969,1.60076
3970,2.83296
3971,1.30682
3972,1.80849
3973,1.18939
3974,1.26996
3975,1.04374
3976,1.12890
3977,1.71882
3978,2.88673
3979,1.81294
3980,1.43043
3981,1.48506
3982,2.30964
3983,1.04738
3984,1.25616
3985,1.67121
3986,2.34124
3987,1.45522
3988,1.26767
3989,1.90900
3990,1.94786
3991,1.61358
3992,1.36887
3993,1.35447
3994,1.43956
3995,1.33722
3996,1.09595
3997,1.58637
3998,2.20738
3999,1.63218
4000,1.30759
4001,3.37029
4002,14.67051
4003,7.99002
4004,1.01950
4005,1.36248
4006,2.10404
4007,1.17902
4008,1.39701
4009,1.63540
4010,1.29211
4011,2.11849
4012,1.49938
4013,1.57565
4014,2.90778
4015,1.20583
4016,1.22303
4017,3.11707
4018,6.04447
4019,1.16512
4020,1.61628
4021,1.27608
4022,2.47519
4023,1.31065
4024,1.17972
4025,2.19419
4026,3.07931
4027,1.32663
4028,1.58345
4029,1.92004
4030,1.69449
4031,1.52025
4032,1.29151
4033,1.48567
4034,2.40256
4035,1.61886
4036,1.27881
4037,1.37454
4038,1.75818
4039,0.97869
4040,1.02764
4041,1.42382
4042,1.32496
4043,1.13617
4044,1.15199
4045,1.25372
4046,1.31862
4047,0.99518
4048,1.05329
4049,2.02098
4050,4.35329
4051,8.13477
4052,1.27349
4053,1.35632
4054,2.54746
4055,1.19158
4056,1.23451
4057,1.89270
4058,1.50072
4059,1.48994
4060,1.15962
4061,1.85508
4062,2.22075
4063,1.18147
4064,1.60934
4065,1.39505
4066,2.07755
4067,1.31469
4068,1.08612
4069,1.48664
4070,2.05903
4071,1.54133
4072,1.05760
4073,1.65934
4074,2.28313
4075,1.96873
4076,1.37926
4077,2.19018
4078,1.86412
4079,1.43494
4080,1.67600
4081,2.05437
4082,1.89419
4083,2.14797
4084,1.27597
4085,1.57992
4086,2.28909
4087,1.02313
4088,1.25004
4089,1.40443
4090,2.04219
4091,1.18128
4092,1.18436
4093,1.69781
4094,2.70526
4095,1.34254
4096,1.32045
4097,1.49704
4098,3.17830
4099,2.96472
4100,1.32911
4101,1.37653
4102,2.14031
4103,1.38576
4104,1.19739
4105,1.52595
4106,1.91182
4107,1.53635
4108,1.32790
4109,1.31186
4110,2.17039
4111,1.20830
4112,1.11439
4113,2.27771
4114,1.96565
4115,3.76837
4116,1.51946
4117,3.08744
4118,3.74961
4119,2.59484
4120,2.11444
4121,1.39832
4122,2.46815
4123,1.14430
4124,1.21980
4125,1.57851
4126,3.31237
4127,1.33686
4128,1.48208
4129,1.56048
4130,1.81255
4131,2.96783
4132,1.87989
4133,2.91895
4134,6.70831
4135,4.89786
4136,1.94430
4137,1.67572
4138,2.40687
4139,1.47594
4140,1.38569
4141,2.35390
4142,1.85073
4143,2.37098
4144,1.59063
4145,4.30267
4146,6.91768
4147,5.24452
4148,1.41006
4149,1.98804
4150,5.17642
4151,1.44687
4152,1.52475
4153,1.89810
4154,1.96502
4155,1.59337
4156,1.45952
4157,1.19345
4158,1.42997
4159,1.10818
4160,1.05461
4161,2.28587
4162,2.71873
4163,1.20010
4164,2.52538
4165,1.56157
4166,1.31255
4167,1.23661
4168,1.19963
4169,2.32165
4170,1.37908
4171,1.31127
4172,1.54414
4173,2.19059
4174,3.72812
4175,1.28624
4176,1.56059
4177,1.60279
4178,7.77354
4179,1.81673
4180,1.22676
4181,3.73621
4182,5.60643
4183,1.98552
4184,1.89861
4185,2.37935
4186,4.03865
4187,1.21206
4188,1.25223
4189,1.28248
4190,3.02779
4191,1.00053
4192,1.24922
4193,1.80553
4194,1.30172
4195,1.16176
4196,1.50991
4197,2.68850
4198,1.62984
4199,2.37447
4200,1.20732
4201,1.88894
4202,1.68012
4203,2.31305
4204,1.16283
4205,1.19229
4206,1.83802
4207,1.11540
4208,1.53961
4209,2.83404
4210,2.64739
4211,1.69765
4212,1.43784
4213,6.84318
4214,5.29216
4215,1.64095
4216,1.25214
4217,2.08119
4218,1.87005
4219,2.23394
4220,1.31170
4221,2.14999
4222,1.92015
4223,1.06743
4224,1.24275
4225,3.58913
4226,3.02425
4227,0.99433
4228,1.36079
4229,2.40712
4230,1.88112
4231,2.94473
4232,1.37685
4233,1.34706
4234,2.29104
4235,1.05036
4236,1.12506
4237,1.65873
4238,2.12730
4239,1.19749
4240,1.08051
4241,1.23098
4242,2.12184
4243,1.64949
4244,1.24153
4245,1.59968
4246,10.43873
4247,3.31196
4248,1.23930
4249,5.23167
4250,7.84802
4251,1.46839
4252,1.76168
4253,1.70956
4254,2.24511
4255,1.15966
4256,1.30647
4257,1.59921
4258,1.97433
4259,1.97868
4260,1.42682
4261,3.12830
4262,5.18893
4263,1.51183
4264,1.30935
4265,1.72268
4266,1.91718
4267,1.53285
4268,1.39596
4269,1.98459
4270,2.70992
4271,1.66453
4272,1.50617
4273,2.21474
4274,2.50949
4275,2.33762
4276,1.60748
4277,4.51979
4278,11.22330
4279,3.51560
4280,7.90459
4281,2.50030
4282,2.01771
4283,1.00428
4284,1.34829
4285,1.27613
4286,1.78915
4287,1.16198
4288,0.99945
4289,1.49274
4290,6.00569
4291,1.48408
4292,1.54993
4293,1.87876
4294,4.18951
4295,2.39480
4296,1.33083
4297,1.37473
4298,1.05484
4299,1.40947
4300,1.47576
4301,2.37179
4302,2.63884
4303,2.27959
4304,1.33152
4305,1.41240
4306,2.75586
4307,1.12114
4308,1.22701
4309,1.83949
4310,2.76969
4311,1.88341
4312,1.29431
4313,1.55384
4314,3.66524
4315,1.21047
4316,1.32855
4317,3.04628
4318,6.85794
4319,1.46500
4320,1.26594
4321,8.24647
4322,4.99527
4323,1.13219
4324,1.52747
4325,1.63028
4326,2.50307
4327,1.31114
4328,1.25352
4329,2.43418
4330,4.44683
4331,4.98435
4332,1.31124
4333,2.05220
4334,1.74745
4335,1.34670
4336,1.28576
4337,3.16546
4338,2.91334
4339,1.82191
4340,2.16055
4341,2.21995
4342,2.07245
4343,1.50745
4344,1.04740
4345,3.99720
4346,4.92805
4347,5.38643
4348,1.56829
4349,5.30616
4350,3.99946
4351,4.04906
4352,1.81069
4353,1.58833
4354,1.59882
4355,1.45331
4356,1.46239
4357,1.03671
4358,1.94574
4359,6.24657
4360,1.00865
4361,1.50455
4362,1.25392
4363,1.94014
4364,1.09171
4365,3.51230
4366,7.33583
4367,1.21525
4368,1.76623
4369,4.83525
4370,4.11948
4371,2.59872
4372,1.91964
4373,1.41414
4374,2.12647
4375,1.14443
4376,1.30753
4377,1.16258
4378,4.22394
4379,2.24103
4380,1.50657
4381,1.49719
4382,3.91382
4383,2.19137
4384,0.98298
4385,2.14541
4386,3.16754
4387,1.98123
4388,1.17987
4389,1.60667
4390,3.27601
4391,2.57658
4392,2.11552
4393,2.16298
4394,4.05820
4395,1.11520
4396,1.54531
4397,2.90177
4398,5.08537
4399,1.45057
4400,1.81313
4401,1.67302
4402,1.70783
4403,3.31287
4404,1.32853
4405,2.15592
4406,1.50849
4407,1.83996
4408,1.21444
4409,1.08059
4410,1.37440
4411,1.21079
4412,1.13874
4413,1.32276
4414,2.29847
4415,1.41807
4416,1.35090
4417,5.14545
4418,6.08078
4419,1.42826
4420,2.10222
4421,1.46863
4422,2.98977
4423,1.16177
4424,1.35066
4425,1.30906
4426,5.79723
4427,1.17392
4428,1.46423
4429,1.24561
4430,1.74641
4431,1.21150
4432,1.27351
4433,1.45125
4434,3.90575
4435,1.25937
4436,1.26350
4437,2.39092
4438,2.48820
4439,1.37748
4440,1.55609
4441,1.07369
4442,1.38082
4443,1.29429
4444,1.25414
4445,1.99179
4446,2.20747
4447,0.99249
4448,1.50207
4449,2.15576
4450,1.84474
4451,2.03513
4452,1.17453
4453,1.75539
4454,1.63689
4455,1.20301
4456,1.21256
4457,2.33747
4458,5.62065
4459,2.48872
4460,1.19918
4461,2.91341
4462,2.13837
4463,1.73342
4464,1.12504
4465,10.26948
4466,1.85072
4467,2.54426
4468,1.62735
4469,3.09135
4470,4.28949
4471,1.52017
4472,1.76473
4473,2.53104
4474,4.86439
4475,3.82324
4476,2.15339
4477,1.67091
4478,1.69544
4479,2.09357
4480,1.25084
4481,1.64021
4482,1.69209
4483,2.38145
4484,1.29277
4485,1.29169
4486,1.26623
4487,1.02142
4488,1.01651
4489,1.39421
4490,1.12476
4491,1.56283
4492,0.99544
4493,1.87119
4494,2.76596
4495,1.55702
4496,1.51288
4497,1.32294
4498,2.33207
4499,1.32046
4500,1.22051
4501,1.45467
4502,2.11535
4503,1.23288
4504,1.14563
4505,1.34337
4506,1.82623
4507,1.31217
4508,1.08645
4509,3.16942
4510,2.48034
4511,3.23599
4512,1.52331
4513,3.31086
4514,3.02341
4515,1.67159
4516,1.71554
4517,1.27546
4518,1.52277
4519,1.06083
4520,1.05419
4521,1.85674
4522,1.95862
4523,1.24681
4524,1.11072
4525,1.26583
4526,1.33080
4527,1.56960
4528,1.13002
4529,2.26482
4530,3.82380
4531,1.66641
4532,1.48836
4533,1.24851
4534,1.53825
4535,1.39815
4536,1.15537
4537,1.14649
4538,1.26481
4539,1.19205
4540,1.13007
4541,2.14254
4542,2.71640
4543,1.49245
4544,1.28513
4545,1.10270
4546,1.27051
4547,1.06352
4548,1.21798
4549,3.19859
4550,2.32167
4551,1.94586
4552,1.64396
4553,3.38603
4554,2.57600
4555,2.73216
4556,1.30429
4557,1.51157
4558,1.41282
4559,1.24862
4560,1.30468
4561,2.63161
4562,3.26166
4563,1.73454
4564,0.50107
4565,1.26637
4566,3.20637
4567,1.56322
4568,1.24586
4569,0.99363
4570,1.64949
4571,1.07086
4572,1.29417
4573,2.72470
4574,3.34063
4575,1.21490
4576,1.29210
4577,1.30923
4578,1.18830
4579,1.29345
4580,0.81607
4581,1.53090
4582,1.83789
4583,1.44876
4584,1.25687
4585,1.74596
4586,3.18469
4587,1.50191
4588,1.49832
4589,1.41863
4590,1.47598
4591,1.12791
4592,1.08912
4593,2.96947
4594,3.33903
4595,3.44052
4596,1.33655
4597,3.23518
4598,1.73922
4599,2.66900
4600,1.20107
4601,1.85925
4602,3.75286
4603,2.03064
4604,1.27611
4605,2.87157
4606,2.69962
4607,4.84175
4608,1.39445
4609,1.85802
4610,4.12313
4611,1.30204
4612,1.39346
4613,1.68742
4614,1.63066
4615,1.55521
4616,1.20773
4617,1.33906
4618,1.59613
4619,1.00348
4620,1.13229
4621,1.88100
4622,2.78457
4623,1.87592
4624,1.32095
4625,1.34859
4626,1.69470
4627,1.15081
4628,1.32812
4629,1.77167
4630,4.04494
4631,2.32969
4632,1.26251
4633,1.33764
4634,1.68620
4635,1.23620
4636,1.07434
4637,2.55356
4638,1.99154
4639,1.87869
4640,1.51066
4641,1.82639
4642,2.10331
4643,1.40468
4644,1.68402
4645,1.72773
4646,1.81382
4647,1.23424
4648,1.21003
4649,2.17734
4650,5.03910
4651,1.48413
4652,1.49391
4653,2.11145
4654,3.32209
4655,1.21541
4656,1.13033
4657,1.83803
4658,2.00147
4659,2.86732
4660,1.35758
4661,2.90535
4662,5.92724
4663,2.69148
4664,1.53690
4665,1.41996
4666,1.59500
4667,1.67125
4668,1.25246
4669,1.42970
4670,3.18677
4671,1.31367
4672,1.83771
4673,2.55266
4674,1.03850
4675,1.89382
4676,1.14774
4677,2.27687
4678,2.10317
4679,1.79762
4680,1.25568
4681,2.48789
4682,1.49187
4683,2.36493
4684,1.45203
4685,1.94545
4686,2.40650
4687,1.17120
4688,1.49179
4689,1.54524
4690,2.53186
4691,1.15671
4692,1.28427
4693,1.33225
4694,1.51563
4695,3.87334
4696,1.37500
4697,4.14258
4698,5.62680
4699,2.96389
4700,1.27169
4701,3.49786
4702,3.21493
4703,2.56004
4704,1.65098
4705,2.72791
4706,3.01283
4707,1.44515
4708,1.97216
4709,3.23121
4710,5.48001
4711,2.33297
4712,1.52128
4713,1.35649
4714,2.41355
4715,1.58234
4716,1.07122
4717,3.95521
4718,4.01339
4719,1.11373
4720,1.72310
4721,10.31892
4722,9.07222
4723,6.47928
4724,1.84144
4725,2.24801
4726,2.31659
4727,1.68315
4728,1.44619
4729,1.70921
4730,3.27524
4731,0.99630
4732,1.46230
4733,1.08089
4734,13.18051
4735,4.97743
4736,1.11092
4737,1.57966
4738,2.91621
4739,1.14240
4740,1.44148
4741,2.26581
4742,3.84235
4743,1.02101
4744,1.49206
4745,2.96237
4746,6.14803
4747,1.82812
4748,2.62649
4749,1.28826
4750,1.43556
4751,1.02864
4752,1.19767
4753,3.47932
4754,3.19923
4755,2.65738
4756,1.39742
4757,1.33146
4758,2.15487
4759,0.98505
4760,1.34989
4761,3.20588
4762,2.06896
4763,2.49388
4764,1.34750
4765,1.56076
4766,1.81874
4767,1.70266
4768,1.10398
4769,1.55657
4770,2.36852
4771,1.41699
4772,1.58919
4773,1.05777
4774,1.23709
4775,1.41460
4776,0.92497
4777,1.32575
4778,2.48589
4779,1.72814
4780,1.00055
4781,1.27228
4782,1.17961
4783,1.21192
4784,1.12091
4785,2.85820
4786,1.60078
4787,1.57122
4788,1.39771
4789,2.12798
4790,3.10981
4791,1.51958
4792,1.29124
4793,1.56910
4794,1.49381
4795,1.08238
4796,1.41011
4797,1.45842
4798,1.81819
4799,1.19374
4800,1.54261
4801,1.43796
4802,1.80061
4803,1.00100
4804,1.29885
4805,1.25873
4806,1.16705
4807,1.06996
4808,1.02364
4809,1.34352
4810,1.74099
4811,1.40022
4812,1.06641
4813,1.17316
4814,1.47257
4815,1.15800
4816,1.13042
4817,0.98612
4818,1.44046
4819,1.20968
4820,0.90003
4821,1.41056
4822,1.52555
4823,2.58061
4824,1.11714
4825,1.63309
4826,3.57347
4827,1.39278
4828,1.42022
4829,1.32096
4830,1.43066
4831,1.51841
4832,1.17496
4833,1.34286
4834,1.42709
4835,1.01431
4836,1.24418
4837,1.16090
4838,1.15707
4839,1.08510
4840,0.98949
4841,2.05519
4842,4.54267
4843,1.21106
4844,1.40354
4845,2.60671
4846,2.07505
4847,2.37669
4848,1.32940
4849,1.12440
4850,1.55324
4851,1.17299
4852,1.09241
4853,1.71442
4854,1.79236
4855,1.86207
4856,1.19609
4857,2.17820
4858,2.26321
4859,1.13859
4860,1.06497
4861,1.26521
4862,2.28608
4863,1.50572
4864,1.23905
4865,1.73354
4866,1.19894
4867,1.36151
4868,1.08681
4869,1.58164
4870,2.40429
4871,1.35748
4872,1.47438
4873,1.75283
4874,2.43122
4875,1.02021
4876,1.43637
4877,1.54930
4878,2.38549
4879,1.23330
4880,1.13752
4881,1.17989
4882,1.55299
4883,1.13065
4884,1.27837
4885,1.49343
4886,2.13106
4887,1.01045
4888,1.33521
4889,3.05591
4890,3.30316
4891,1.15734
4892,2.90078
4893,1.44980
4894,1.61917
4895,1.16985
4896,1.16646
4897,1.89013
4898,2.25230
4899,1.39102
4900,1.03344
4901,1.76741
4902,2.12734
4903,1.20302
4904,1.07751
4905,1.59066
4906,1.81485
4907,2.09824
4908,1.23477
4909,3.42532
4910,2.45072
4911,1.46997
4912,1.78857
4913,1.74362
4914,3.74445
4915,3.15466
4916,1.64617
4917,1.48508
4918,2.42090
4919,1.97151
4920,1.13303
4921,1.38218
4922,2.55253
4923,1.49172
4924,1.22467
4925,1.06732
4926,0.90980
4927,1.02353
4928,0.96661
4929,1.50230
4930,1.60282
4931,1.32549
4932,1.22977
4933,2.19438
4934,3.90511
4935,3.75555
4936,1.39815
4937,1.62236
4938,1.31162
4939,1.58540
4940,0.89392
4941,1.12984
4942,1.40970
4943,1.16158
4944,1.00808
4945,2.02877
4946,3.84962
4947,1.11854
4948,1.84980
4949,1.52851
4950,1.22601
4951,1.54380
4952,1.11583
4953,1.37351
4954,1.46994
4955,1.36868
4956,1.35421
4957,2.92140
4958,3.54602
4959,3.06361
4960,1.29572
4961,2.19631
4962,2.21596
4963,1.55082
4964,1.56321
4965,1.42255
4966,6.68730
4967,3.24739
4968,1.09827
4969,1.61851
4970,2.07356
4971,1.46806
4972,1.43109
4973,4.72224
4974,4.60708
4975,10.09754
4976,1.77861
4977,7.28801
4978,2.67779
4979,5.84174
4980,2.19147
4981,1.57582
4982,1.46144
4983,1.40514
4984,1.26655
4985,2.14165
4986,2.58122
4987,1.02990
4988,2.81302
4989,2.21829
4990,2.25675
4991,1.31322
4992,1.63208
4993,2.41354
4994,2.43829
4995,1.17188
4996,1.44892
4997,1.59954
4998,2.28019
4999,1.18136
5000,1.23071
5001,1.25484
5002,1.36166
5003,1.31404
5004,1.33411
5005,1.52960
5006,1.96005
5007,1.15264
5008,1.19169
5009,2.69884
5010,2.19449
5011,3.17966
5012,1.21538
5013,1.50033
5014,1.68134
5015,1.20980
5016,1.18945
5017,1.49488
5018,2.44842
5019,1.96062
5020,1.37127
5021,1.57278
5022,1.97187
5023,1.07804
5024,1.21554
5025,1.57616
5026,1.73866
5027,1.78702
5028,1.23220
5029,1.21665
5030,1.54667
5031,1.09498
5032,1.18099
5033,1.18655
5034,1.77684
5035,1.15188
5036,1.15223
5037,1.46889
5038,1.47383
5039,1.12770
5040,1.06641
5041,1.72821
5042,4.17739
5043,1.32878
5044,1.38680
5045,1.90939
5046,2.41617
5047,1.14654
5048,1.31402
5049,3.09844
5050,2.14934
5051,2.58190
5052,1.40026
5053,1.43099
5054,2.05457
5055,1.33752
5056,1.05398
5057,2.52113
5058,7.69289
5059,2.00335
5060,1.42952
5061,1.59910
5062,3.69677
5063,1.31271
5064,1.84340
5065,1.12038
5066,3.13823
5067,1.03061
5068,1.43189
5069,1.09708
5070,1.25924
5071,1.06586
5072,0.91098
5073,1.04399
5074,1.13943
5075,1.33614
5076,0.95225
5077,4.02108
5078,3.38418
5079,3.82877
5080,1.25697
5081,2.90886
5082,2.01116
5083,3.72559
5084,1.44058
5085,2.06660
5086,2.65405
5087,2.09949
5088,1.55197
5089,1.44956
5090,2.70654
5091,1.18726
5092,1.43512
5093,1.35801
5094,1.95980
5095,1.31446
5096,1.42768
5097,1.88768
5098,2.92826
5099,2.04575
5100,1.13371
5101,1.30709
5102,2.07521
5103,1.05976
5104,1.05391
5105,1.32337
5106,1.68982
5107,1.12339
5108,1.12541
5109,1.27959
5110,3.47919
5111,1.03710
5112,1.15925
5113,1.80353
5114,2.05257
5115,1.13897
5116,1.19885
5117,1.42731
5118,2.18892
5119,1.15235
5120,1.12886
5121,1.30816
5122,2.31275
5123,1.09783
5124,1.35325
5125,2.66483
5126,2.14106
5127,1.50565
5128,1.42132
5129,2.16592
5130,9.60620
5131,3.38515
5132,2.00386
5133,1.66153
5134,2.38199
5135,1.22223
5136,1.28807
5137,1.43024
5138,1.66134
5139,1.03685
5140,1.25068
5141,1.74359
5142,2.72587
5143,1.22398
5144,1.57572
5145,1.62479
5146,1.45849
5147,1.17587
5148,1.16048
5149,2.03263
5150,2.38160
5151,3.41559
5152,1.55039
5153,2.30259
5154,2.18666
5155,2.03556
5156,1.25118
5157,1.29068
5158,1.43365
5159,1.25843
5160,1.24027
5161,5.76522
5162,6.18367
5163,1.24486
5164,3.08391
5165,0.84158
5166,1.53888
5167,1.54380
5168,0.82555
5169,1.24032
5170,2.25602
5171,1.19659
5172,1.07780
5173,2.98547
5174,2.45410
5175,1.09875
5176,1.44479
5177,1.62316
5178,2.84583
5179,1.05974
5180,1.30195
5181,1.25717
5182,2.74383
5183,1.15989
5184,1.66562
5185,1.22956
5186,3.17656
5187,1.02133
5188,1.20030
5189,1.45323
5190,1.11960
5191,1.52623
5192,1.30089
5193,1.26955
5194,2.26408
5195,1.28195
5196,1.23713
5197,1.16311
5198,1.95866
5199,1.18010
5200,1.30533
5201,1.34583
5202,1.47745
5203,1.15250
5204,1.19683
5205,1.35827
5206,1.79090
5207,1.04732
5208,1.10811
5209,1.41018
5210,3.80472
5211,1.63256
5212,1.45271
5213,1.29216
5214,1.89059
5215,1.20182
5216,1.08760
5217,1.49623
5218,2.94468
5219,1.11869
5220,1.27398
5221,1.22097
5222,1.89775
5223,1.01719
5224,1.15420
5225,1.35483
5226,1.84396
5227,1.16424
5228,1.17596
5229,1.08734
5230,1.61646
5231,1.00044
5232,1.28651
5233,1.92550
5234,3.57342
5235,1.00362
5236,1.23887
5237,1.66480
5238,1.42691
5239,1.19363
5240,1.17967
5241,1.60375
5242,1.55180
5243,1.24584
5244,1.13582
5245,2.07742
5246,3.45110
5247,4.32695
5248,1.11479
5249,1.42856
5250,1.68935
5251,1.16485
5252,1.28095
5253,1.22521
5254,2.37561
5255,1.11510
5256,1.28300
5257,2.12770
5258,2.39922
5259,1.34313
5260,1.24269
5261,1.44454
5262,1.64058
5263,1.34869
5264,1.13363
5265,1.26685
5266,2.37581
5267,1.29682
5268,1.32595
5269,1.37179
5270,2.79393
5271,1.52282
5272,1.11434
5273,1.60650
5274,2.90198
5275,1.25910
5276,1.17943
5277,1.41263
5278,2.13418
5279,1.04836
5280,1.73820
5281,1.84113
5282,1.69204
5283,1.04005
5284,1.06985
5285,2.87391
5286,3.13400
5287,1.18282
5288,1.35900
5289,1.65785
5290,4.21644
5291,1.31303
5292,1.26819
5293,2.05180
5294,7.65059
5295,1.50387
5296,1.45347
5297,1.99048
5298,2.65112
5299,2.35126
5300,1.58968
5301,1.68261
5302,2.38512
5303,1.23933
5304,1.40676
5305,1.63556
5306,1.61706
5307,1.89929
5308,1.27019
5309,1.51965
5310,2.53866
5311,1.49988
5312,1.23158
5313,2.46955
5314,3.86880
5315,1.64333
5316,1.24491
5317,1.73248
5318,1.48272
5319,2.38389
5320,1.40134
5321,1.96174
5322,1.54080
5323,1.48297
5324,1.31465
5325,1.18542
5326,1.40779
5327,1.02602
5328,1.16550
5329,1.80792
5330,2.89065
5331,3.37426
5332,1.24278
5333,1.54097
5334,1.97827
5335,1.12459
5336,1.29789
5337,1.71037
5338,1.57004
5339,1.33641
5340,1.35917
5341,2.05305
5342,2.75134
5343,1.11217
5344,1.27633
5345,2.67669
5346,4.49181
5347,1.29615
5348,2.33536
5349,2.21431
5350,2.83468
5351,1.26122
5352,1.21505
5353,1.92416
5354,1.68501
5355,1.13072
5356,1.41384
5357,2.40872
5358,4.46525
5359,1.00462
5360,1.75682
5361,2.13723
5362,2.38135
5363,1.14637
5364,1.29091
5365,1.91738
5366,1.63806
5367,1.66418
5368,1.50290
